"","V1","id","uuid","oem","form_factor","os.grep","Segment","Vertical","industry","G22Row","continent","email","born_on_year","born_on_year_group","device_count","device_count_group","physical_server_count","physical_server_group","Employees","pc_count","pcs","program_1","program_2","program_3","program_4","program_5","program_6","program_7","program_8","program_9","program_10","program_11","program_12","program_13","program_14","program_15","program_16","program_17","program_18","program_19","program_20","program_21","program_22","program_23","program_24","program_25","program_26","program_27","program_28","program_29","program_30","program_31","program_32","program_33","ms_count","total_prog_count","percent_ms_prog","ms_fan"
"700","700",2226039,"232042b9f489f21002ff107c8f894b97","dell","d","windows 7","MM","Health","healthcare","US","America_North",1,2010,"2010-2014",1,"1",3,"1-4","100-499",83,"50-249",0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,7,0.285714285714286,"no"
"701","701",2226084,"23d6940272ad25954eb6a869c60e507c","lenovo","d","windows 7","PUB","Public","education","Sweden","Europe",1,2010,"2010-2014",1,"1",NA,NA,"10-49",21,"5-24",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.333333333333333,"no"
"702","702",2227025,"242323e56d2bb105c77860c810756276","lenovo","d","windows xp","ENT","Unclassified","other","Rest of Latam","America_South",1,2007,"2005-2009",1,"1",14,"10-19","500-999",813,"500+",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"703","703",2228158,"2375e8ce8c890bf2ed961a1ede725fa8","other","l","windows 8","MM","Distribution & Services","other","US","America_North",1,2015,"2015+",1,"1",1,"1-4","100-499",65,"50-249",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.5,"no"
"704","704",2229212,"22f6c070be1676bed9243f8e4c61be83","dell","l","windows 7","ENT","Manufacturing & Resources","engineering","US","America_North",0,2013,"2010-2014",1,"1",24,"20-29","1000+",1027,"500+",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.5,"no"
"705","705",2229338,"23f9f15fe7eda186e4d65bf78f43e2c2","hp","d","windows 7","MM","Manufacturing & Resources","energy","Rest of MEA","Asia",1,2012,"2010-2014",1,"1",6,"5-9","100-499",150,"50-249",0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.6,"yes"
"706","706",2229582,"237d7ac12dc1f92027e2f220eee2b26a","dell","d","windows xp","ENT","Health","healthcare","UK","Europe",1,2004,"2000-2004",1,"1",20,"20-29","1000+",1387,"500+",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"707","707",2229928,"245819c437d54dae164b596f44fd6f62","ibm","d","windows xp","ENT","Health","healthcare","US","America_North",1,2004,"2000-2004",1,"1",NA,NA,"1000+",1294,"500+",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"708","708",2230720,"234a9f3a743a85e10f7143b40f4eb476","dell","d","windows 7","MM","Health","healthcare","UK","Europe",1,2012,"2010-2014",1,"1",NA,NA,"100-499",302,"250-499",0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.6,"yes"
"709","709",2230823,"242323e56d2bb105c77860c810756276","lenovo","d","windows xp","ENT","Unclassified","other","Rest of Latam","America_South",1,2007,"2005-2009",1,"1",14,"10-19","500-999",813,"500+",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,"yes"
"710","710",2231348,"245819c437d54dae164b596f44fd6f62","ibm","d","windows xp","ENT","Health","healthcare","US","America_North",1,2006,"2005-2009",1,"1",NA,NA,"1000+",1294,"500+",0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,"yes"
"711","711",2232283,"24291ceea6a7ccb80a3bae151f48c771","hp","d","windows xp","MM","Manufacturing & Resources","energy","Rest of WE","Europe",1,2004,"2000-2004",1,"1",9,"5-9","50-99",49,"25-49",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,"yes"
"712","712",2232315,"231edaff1e4381e211e278b59acf6e96","dell","d","windows xp","PUB","Public","education","US","America_North",1,2005,"2005-2009",1,"1",4,"1-4","100-499",145,"50-249",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"713","713",2232951,"22f8eb2be8e89febe4ae64da6e626db6","dell","d","windows xp","PUB","Public","education","UK","Europe",1,2006,"2005-2009",1,"1",2,"1-4","100-499",173,"50-249",0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.8,"yes"
"714","714",2233672,"236dd43c2b1053067185b9335a08d47d","dell","d","windows xp","MM","Distribution & Services","transportation","Brazil","America_South",1,2005,"2005-2009",1,"1",14,"10-19","100-499",115,"50-249",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"715","715",2234002,"22f2e4c38e6cca1b64a52a889b2b4270","dell","d","windows xp","MM","unclassified","other","US","America_North",1,2004,"2000-2004",1,"1",7,"5-9","100-499",136,"50-249",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,"yes"
"716","716",2234983,"22f6c070be1676bed9243f8e4c61be83","dell","d","windows 7","ENT","Manufacturing & Resources","engineering","US","America_North",1,2013,"2010-2014",2,"2",24,"20-29","1000+",1027,"500+",0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0.5,"no"
"717","717",2235008,"23e09bc08142cf274a2801edb240e5e5","asustek","l","windows xp","MM","IT Services","it service provider","Rest of CEE","Europe",1,2007,"2005-2009",1,"1",8,"5-9","100-499",456,"250-499",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,0.6,"yes"
"718","718",2235338,"23a1a7d08568a220cbd9917e27111f80","dell","d","windows xp","ENT","distribution & services","retail","UK","Europe",1,2003,"2000-2004",1,"1",40,"30-49","500-999",769,"500+",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"719","719",2235912,"245819c437d54dae164b596f44fd6f62","lenovo","d","windows xp","ENT","Health","healthcare","US","America_North",0,2008,"2005-2009",1,"1",NA,NA,"1000+",1294,"500+",0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.75,"yes"
"720","720",2236254,"23df6dd7cbf21e2cb89a3284178db3cf","dell","d","windows xp","PUB","Public","non-profit","US","America_North",1,2009,"2005-2009",2,"2",48,"30-49","100-499",149,"50-249",0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0.6,"yes"
"721","721",2236294,"239396028e0a89eea32cdf6709caba6a","dell","d","windows 7","SB","Health","healthcare","US","America_North",1,2012,"2010-2014",1,"1",NA,NA,"10-49",7,"5-24",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.333333333333333,"no"
"722","722",2236419,"235dc913d3c7702ce890172713411ba3","hp","l","windows 7","MM","Unclassified","other","France","Europe",1,2011,"2010-2014",1,"1",20,"20-29","100-499",141,"50-249",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,5,0.6,"yes"
"723","723",2237643,"2419c1939f35c96f5efa610a4e876e51","dell","l","windows xp","MM","Manufacturing & Resources","manufacturing","US","America_North",1,2005,"2005-2009",1,"1",10,"10-19","100-499",124,"50-249",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.75,"yes"
"724","724",2238373,"23793681988d01c9192c9d64c8d4f217","hp","d","windows 7","MM","Distribution & Services","finance","US","America_North",1,2012,"2010-2014",1,"1",6,"5-9","100-499",195,"50-249",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.5,"no"
"725","725",2238542,"233687286ce95062e42aa83920ed180a","dell","l","windows 7","ENT","Health","healthcare","US","America_North",1,2009,"2005-2009",1,"1",38,"30-49","1000+",658,"500+",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"726","726",2238786,"245819c437d54dae164b596f44fd6f62","lenovo","d","windows xp","ENT","Health","healthcare","US","America_North",1,2011,"2010-2014",1,"1",NA,NA,"1000+",1294,"500+",0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.75,"yes"
"727","727",2239084,"237d7ac12dc1f92027e2f220eee2b26a","dell","d","windows xp","ENT","Health","healthcare","UK","Europe",1,2008,"2005-2009",11,"10-19",20,"20-29","1000+",1387,"500+",0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,1,"yes"
"728","728",2239177,"23d037adafb686322bf451d70ed436ae","fujitsu","d","windows 7","MM","Manufacturing & Resources","manufacturing","Germany","Europe",1,2011,"2010-2014",2,"2",24,"20-29","100-499",290,"250-499",2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,"yes"
"729","729",2239486,"233687286ce95062e42aa83920ed180a","dell","d","windows 7","ENT","Health","healthcare","US","America_North",1,2010,"2010-2014",3,"3",38,"30-49","1000+",658,"500+",0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,"yes"
"730","730",2239982,"237b4d936064d685129d44804f5870f2","dell","d","windows 7","MM","Unclassified","other","US","America_North",1,2013,"2010-2014",1,"1",2,"1-4","100-499",154,"50-249",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.6,"yes"
"731","731",2240266,"239cd1cc6c3732a67035244ed9083304","lenovo","l","windows 7","MM","manufacturing & resources","engineering","Canada","America_North",1,2013,"2010-2014",1,"1",4,"1-4","100-499",272,"250-499",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,8,0.375,"no"
"732","732",2240483,"23e618462e0f3b7c0ef46ed085999f09","hp","d","windows 7","MM","manufacturing & resources","manufacturing","Rest of CEE","Europe",1,2011,"2010-2014",2,"2",7,"5-9","100-499",236,"50-249",0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0.666666666666667,"yes"
"733","733",2240729,"245819c437d54dae164b596f44fd6f62","lenovo","d","windows xp","ENT","Health","healthcare","US","America_North",1,2010,"2010-2014",1,"1",NA,NA,"1000+",1294,"500+",0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.75,"yes"
"734","734",2242893,"237d7ac12dc1f92027e2f220eee2b26a","dell","d","windows xp","ENT","Health","healthcare","UK","Europe",1,2004,"2000-2004",1,"1",20,"20-29","1000+",1387,"500+",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"735","735",2243764,"23a1a7d08568a220cbd9917e27111f80","dell","d","windows xp","ENT","distribution & services","retail","UK","Europe",1,1992,"-1994",1,"1",40,"30-49","500-999",769,"500+",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"736","736",2243968,"237b4d936064d685129d44804f5870f2","dell","d","windows 7","MM","Unclassified","other","US","America_North",1,2014,"2010-2014",1,"1",2,"1-4","100-499",154,"50-249",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"737","737",2244033,"245819c437d54dae164b596f44fd6f62","lenovo","d","windows xp","ENT","Health","healthcare","US","America_North",1,2007,"2005-2009",1,"1",NA,NA,"1000+",1294,"500+",0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,"yes"
"738","738",2244612,"24391939ef21f2413c57f00a851b1f62","dell","d","windows xp","MM","distribution & services","other","US","America_North",1,2004,"2000-2004",1,"1",19,"10-19","100-499",188,"50-249",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"739","739",2246047,"23a1a7d08568a220cbd9917e27111f80","dell","d","windows xp","ENT","distribution & services","retail","UK","Europe",1,2009,"2005-2009",1,"1",40,"30-49","500-999",769,"500+",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"740","740",2246695,"23a1a7d08568a220cbd9917e27111f80","other","d","windows xp","ENT","distribution & services","retail","UK","Europe",1,2011,"2010-2014",1,"1",40,"30-49","500-999",769,"500+",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"yes"
"741","741",2247979,"245819c437d54dae164b596f44fd6f62","ibm","d","windows xp","ENT","Health","healthcare","US","America_North",1,2005,"2005-2009",1,"1",NA,NA,"1000+",1294,"500+",0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.75,"yes"
"742","742",2248183,"23a1a7d08568a220cbd9917e27111f80","ibm","d","windows xp","ENT","distribution & services","retail","UK","Europe",1,2011,"2010-2014",7,"4-9",40,"30-49","500-999",769,"500+",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,"yes"
"743","743",2248214,"234d3370263218d9d6d9009564ada26e","dell","d","windows xp","MM","Health","healthcare","US","America_North",1,2008,"2005-2009",1,"1",2,"1-4","100-499",294,"250-499",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,"yes"
"744","744",2248269,"233c3562d62a35d6018d428bc9d9a88c","lenovo","d","windows 10","PUB","public","government","Rest of WE","Europe",1,2014,"2010-2014",1,"1",6,"5-9","100-499",226,"50-249",0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,0.4,"no"
"745","745",2248293,"237d7ac12dc1f92027e2f220eee2b26a","hp","d","windows xp","ENT","Health","healthcare","UK","Europe",1,2010,"2010-2014",2,"2",20,"20-29","1000+",1387,"500+",0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,"yes"
"746","746",2249158,"2389b43de5ae731e6fde77c17dd17d26","hp","l","windows xp","PUB","Public","government","US","America_North",1,2005,"2005-2009",1,"1",2,"1-4","500-999",349,"250-499",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"747","747",2249287,"23a1a7d08568a220cbd9917e27111f80","dell","d","windows xp","ENT","distribution & services","retail","UK","Europe",1,2003,"2000-2004",1,"1",40,"30-49","500-999",769,"500+",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"748","748",2249737,"23687719976462714ab88a1708bd2336","hp","l","windows 7","MM","Manufacturing & Resources","engineering","Germany","Europe",1,2012,"2010-2014",1,"1",NA,NA,"100-499",167,"50-249",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,0.6,"yes"
"749","749",2249894,"245819c437d54dae164b596f44fd6f62","ibm","d","windows xp","ENT","Health","healthcare","US","America_North",1,2005,"2005-2009",1,"1",NA,NA,"1000+",1294,"500+",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"750","750",2250209,"234d68e8a754d5bedd908c17b2c0bb5b","dell","d","windows xp","MM","Distribution & Services","retail","US","America_North",1,2006,"2005-2009",1,"1",5,"5-9","100-499",101,"50-249",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,"yes"
"751","751",2250458,"24340657c764aa46427b2ff4c444c2af","acer","l","windows xp","PUB","Public","education","US","America_North",1,2009,"2005-2009",1,"1",1,"1-4","100-499",202,"50-249",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"752","752",2250638,"22fafe1f9952bde77c9602314697b978","other","d","windows 8","MM","IT Services","it service provider","UK","Europe",1,2012,"2010-2014",1,"1",7,"5-9","50-99",41,"25-49",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,0.6,"yes"
"753","753",2251275,"24d1ce4a193b46623e6ae4da7b17018f","other","l","windows 8","ENT","it services","it service provider","Rest of Latam","America_South",1,2013,"2010-2014",1,"1",33,"30-49","500-999",600,"500+",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,0.6,"yes"
"754","754",2251281,"22f6c070be1676bed9243f8e4c61be83","dell","l","windows 7","ENT","Manufacturing & Resources","engineering","US","America_North",1,2011,"2010-2014",1,"1",24,"20-29","1000+",1027,"500+",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,7,0.428571428571429,"no"
"755","755",2251534,"22f6c070be1676bed9243f8e4c61be83","dell","l","windows 7","ENT","Manufacturing & Resources","engineering","US","America_North",1,2014,"2010-2014",3,"3",24,"20-29","1000+",1027,"500+",0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0.5,"no"
"756","756",2251916,"233c3524199196cf3f72d2c2466c38d7","ibm","l","windows xp","MM","Distribution & Services","marketing","UK","Europe",1,2006,"2005-2009",1,"1",16,"10-19","100-499",206,"50-249",0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,"yes"
"757","757",2252842,"241725c06648ccf780a9b8f48211a680","hp","l","windows 7","MM","Distribution & Services","unknown","US","America_North",0,2015,"2015+",1,"1",29,"20-29","500-999",259,"250-499",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,0.6,"yes"
"758","758",2253017,"22e911c427bc1f30660a9fd1a0d97e9a","dell","d","windows 7","MM","distribution & services","consulting","US","America_North",1,2012,"2010-2014",1,"1",4,"1-4","100-499",264,"250-499",0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0.833333333333333,"yes"
"759","759",2253097,"23e618462e0f3b7c0ef46ed085999f09","ibm","d","windows xp","MM","manufacturing & resources","manufacturing","Rest of CEE","Europe",1,2006,"2005-2009",1,"1",7,"5-9","100-499",236,"50-249",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"760","760",2253190,"23542076855194a522325bb86110dcb5","lenovo","l","windows 7","MM","manufacturing & resources","manufacturing","US","America_North",1,2013,"2010-2014",1,"1",65,"50+","500-999",431,"250-499",0,0,1,0,1,0,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,10,0.6,"yes"
"761","761",2253347,"245819c437d54dae164b596f44fd6f62","ibm","d","windows xp","ENT","Health","healthcare","US","America_North",1,2006,"2005-2009",1,"1",NA,NA,"1000+",1294,"500+",0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.5,"no"
"762","762",2253403,"23879ffd8f96e5378a69b0c3dd6221e4","lenovo","d","windows 8","MM","Financial Services","finance","US","America_North",1,2014,"2010-2014",5,"4-9",9,"5-9","100-499",202,"50-249",0,0,0,0,5,0,10,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,0.666666666666667,"yes"
"763","763",2253494,"23e618462e0f3b7c0ef46ed085999f09","ibm","d","windows xp","MM","manufacturing & resources","manufacturing","Rest of CEE","Europe",1,2005,"2005-2009",1,"1",7,"5-9","100-499",236,"50-249",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"764","764",2253744,"232b64bd8f27b1e5a0ceed5644424fa9","dell","d","windows 7","MM","Unclassified","other","US","America_North",1,2005,"2005-2009",1,"1",7,"5-9","50-99",45,"25-49",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"yes"
"765","765",2254329,"23c0bf5e7ebc82f5bc677f15970efb89","dell","d","windows 8","PUB","Public","education","US","America_North",1,2014,"2010-2014",1,"1",5,"5-9","500-999",416,"250-499",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,0.4,"no"
"766","766",2255197,"233687286ce95062e42aa83920ed180a","hp","l","windows 7","ENT","Health","healthcare","US","America_North",1,2011,"2010-2014",1,"1",38,"30-49","1000+",658,"500+",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"767","767",2255213,"23a1aa2fdce18f62a0d9173cdbbc5f0c","dell","d","windows 7","MM","Health","healthcare","US","America_North",0,2013,"2010-2014",3,"3",17,"10-19","100-499",157,"50-249",0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,"yes"
"768","768",2255510,"24340657c764aa46427b2ff4c444c2af","hp","d","windows xp","PUB","Public","education","US","America_North",1,2007,"2005-2009",1,"1",1,"1-4","100-499",202,"50-249",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"769","769",2255540,"23c27568ab8e0bb07d6ec3943917201f","dell","l","windows 7","MM","Financial Services","finance","US","America_North",1,2010,"2010-2014",2,"2",17,"10-19","100-499",187,"50-249",0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0.5,"no"
"770","770",2255549,"234a9f3a743a85e10f7143b40f4eb476","dell","d","windows xp","MM","Health","healthcare","UK","Europe",1,2012,"2010-2014",1,"1",NA,NA,"100-499",302,"250-499",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"771","771",2255643,"237d7ac12dc1f92027e2f220eee2b26a","dell","d","windows xp","ENT","Health","healthcare","UK","Europe",1,2004,"2000-2004",1,"1",20,"20-29","1000+",1387,"500+",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"772","772",2256001,"2430d7f005719c8935b1fdc8620fcb79","hp","d","windows 7","PUB","Public","education","UK","Europe",1,2013,"2010-2014",3,"3",7,"5-9","100-499",202,"50-249",0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0.5,"no"
"773","773",2256046,"24d1ce4a193b46623e6ae4da7b17018f","other","d","windows 7","ENT","it services","it service provider","Rest of Latam","America_South",1,2009,"2005-2009",1,"1",33,"30-49","500-999",600,"500+",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"774","774",2256219,"23c63dd38b8ace5710178d5cafc633ec","hp","d","windows 10","MM","Distribution & Services","non-profit","US","America_North",1,2015,"2015+",1,"1",13,"10-19","100-499",229,"50-249",0,0,0,0,0,2,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,9,0.666666666666667,"yes"
"775","775",2256604,"247ad9987f1a172022018adde18644ab","hp","d","windows 7","MM","Distribution & Services","retail","US","America_North",1,2013,"2010-2014",1,"1",9,"5-9","10-49",37,"25-49",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"776","776",2257507,"23bd63809e7785064f1b10bad8738a0e","hp","l","windows 7","PUB","Public","non-profit","Netherlands","Europe",1,2011,"2010-2014",3,"3",4,"1-4","100-499",117,"50-249",0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,15,0.8,"yes"
"777","777",2257807,"237d7ac12dc1f92027e2f220eee2b26a","dell","d","windows xp","ENT","Health","healthcare","UK","Europe",1,2008,"2005-2009",1,"1",20,"20-29","1000+",1387,"500+",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
